Source,Target,Weight
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385151662404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385151662404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385151662404.jpg,3,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Commercial,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Utility Truck,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Multiple,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Visible on Sidewalk,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385152912404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Urban,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,SUV,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Visible on Sidewalk,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385155912404.jpg,3,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Commercial,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,True,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Utility Truck,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,In Motion,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385158762404.jpg,1,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Urban,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,True,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,SUV,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,In Motion,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385159762404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Commercial,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,True,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Utility Truck,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,In Motion,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385161512404.jpg,1,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Urban,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,True,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,SUV,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,In Motion,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385166612404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Commercial,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Bus Stop,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,True,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Commercial Truck,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,In Motion,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Visible on Sidewalk,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385170862404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Urban,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,True,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,SUV,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Delivery Truck,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,In Motion,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Visible on Sidewalk,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385193262404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Commercial,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Street Parking,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Utility Van,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385198262404.jpg,1,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Urban,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,True,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,SUV,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Truck,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,In Motion,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Stopped,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385201612404.jpg,3,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Commercial,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,True,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Commercial Truck,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,In Motion,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203162404.jpg,1,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Urban,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,True,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Truck,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,SUV,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,In Motion,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385203512404.jpg,3,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Commercial,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Crosswalk,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Bike Lane,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Parked,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385207512404.jpg,1,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Urban,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Few,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,True,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,SUV,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Sedan,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,In Motion,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Two-Way,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Forward,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Moving,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,Good,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,NoImpairments,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385211262404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,Industrial,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,Daytime,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,Clear,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,Dry,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,2,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,None,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,Not Visible,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,Multiple,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,False,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,Commercial Truck,1
n008-2018-08-27-11-48-51-0400__CAM_FRONT__1535385232862404.jpg,Trailer,1
